_id,Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
278,2014,S12000005,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,200.31640488597412
279,2014,S12000005,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1398.8260189247055
280,2014,S12000005,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,917.268941652678
281,2014,S12000006,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,11.723231257484027
282,2014,S12000006,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,2.7458087191194585
283,2014,S12000006,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,94.9530244436676
284,2014,S12000006,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,25.756684221851557
285,2014,S12000006,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,366.729220712271
286,2014,S12000006,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,170.21613910772427
287,2014,S12000006,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1589.4984346272108
288,2014,S12000006,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,917.03470121354
289,2014,S12000008,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,6.289647240641904
290,2014,S12000008,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,2.9334607293421504
291,2014,S12000008,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,125.22973876257926
292,2014,S12000008,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,51.42357409751783
293,2014,S12000008,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,500.7831884565409
294,2014,S12000008,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,256.0693917173713
295,2014,S12000008,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1332.1630297135712
296,2014,S12000008,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,1241.7246088041331
297,2014,S12000010,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,16.937573996265506
298,2014,S12000010,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,4.18025248725023
299,2014,S12000010,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,82.56724727277003
300,2014,S12000010,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,47.78279122653524
301,2014,S12000010,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,279.971524620355
302,2014,S12000010,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,108.88499906367213
303,2014,S12000010,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1349.23612161776
304,2014,S12000010,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,757.358289455855
305,2014,S12000011,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
306,2014,S12000011,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,11.639894908377398
307,2014,S12000011,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,87.67362135507474
308,2014,S12000011,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,14.445407471609215
309,2014,S12000011,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,335.47494065355437
310,2014,S12000011,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,119.28400262041627
311,2014,S12000011,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1025.5615461546292
312,2014,S12000011,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,646.4623401895259
313,2014,S12000013,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
314,2014,S12000013,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
315,2014,S12000013,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,166.42200669080998
316,2014,S12000013,"",45-64 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
317,2014,S12000013,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,169.4530540684387
318,2014,S12000013,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,112.9920800825812
319,2014,S12000013,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1681.4662369939635
320,2014,S12000013,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,759.3466118921398
321,2014,S12000014,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,2.6320736980635457
322,2014,S12000014,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,2.141222821764612
323,2014,S12000014,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,80.24484200943574
324,2014,S12000014,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,31.88306854663128
325,2014,S12000014,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,442.4123573786828
326,2014,S12000014,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,136.41841095699132
327,2014,S12000014,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1477.08095202679
328,2014,S12000014,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,888.4018966720216
329,2014,S12000017,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,3.5953510521040326
330,2014,S12000017,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
331,2014,S12000017,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,107.49678955059352
332,2014,S12000017,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,27.873642936417443
333,2014,S12000017,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,428.2217534425092
334,2014,S12000017,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,132.8245881246915
335,2014,S12000017,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1280.5123147636505
336,2014,S12000017,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,680.4027052508729
337,2014,S12000018,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,5.460388779681113
338,2014,S12000018,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
339,2014,S12000018,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,76.97403319118112
340,2014,S12000018,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,58.654398988836995
341,2014,S12000018,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,336.7282594419449
342,2014,S12000018,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,269.5094351215191
343,2014,S12000018,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1428.4907838801612
344,2014,S12000018,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,962.1582315879174
345,2014,S12000019,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,5.33455265965554
346,2014,S12000019,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
347,2014,S12000019,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,111.87343984397369
348,2014,S12000019,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,24.67276525688831
349,2014,S12000019,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,441.29151605174474
350,2014,S12000019,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,89.55332443986522
351,2014,S12000019,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1294.205480017739
352,2014,S12000019,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,883.9343168499686
353,2014,S12000020,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
354,2014,S12000020,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
355,2014,S12000020,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,100.02202006301908
356,2014,S12000020,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,14.678450200299682
357,2014,S12000020,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,329.08802867267434
358,2014,S12000020,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,106.247269181097
359,2014,S12000020,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1213.0550083225844
360,2014,S12000020,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,1011.2215303757526
361,2014,S12000021,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,3.134936629495275
362,2014,S12000021,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
363,2014,S12000021,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,148.3435106914408
364,2014,S12000021,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,33.575731547225296
365,2014,S12000021,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,319.6746162752145
366,2014,S12000021,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,101.76672590040522
367,2014,S12000021,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1460.693572075685
368,2014,S12000021,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,1029.939187494516
369,2014,S12000023,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
370,2014,S12000023,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
371,2014,S12000023,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,29.514071887846523
372,2014,S12000023,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,92.83602873534736
373,2014,S12000023,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,701.1344106718036
374,2014,S12000023,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,140.24351373748965
375,2014,S12000023,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,939.1093268931328
376,2014,S12000023,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,599.3783873756715
377,2014,S12000026,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,3.6310820624546114
378,2014,S12000026,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,3.221412267137913
379,2014,S12000026,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,115.40462157973803
380,2014,S12000026,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,11.13119721754074
381,2014,S12000026,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,379.82787623569135
382,2014,S12000026,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,104.11325785222677
383,2014,S12000026,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1466.396240542371
384,2014,S12000026,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,748.3477013509953
385,2014,S12000027,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
386,2014,S12000027,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
387,2014,S12000027,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,119.1113054587889
388,2014,S12000027,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,30.737220409514354
389,2014,S12000027,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,303.89264918288706
390,2014,S12000027,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,81.33688257911861
391,2014,S12000027,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1734.8308257399167
392,2014,S12000027,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,983.3292289275996
393,2014,S12000028,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
394,2014,S12000028,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,10.442773600668335
395,2014,S12000028,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,100.03747153012952
396,2014,S12000028,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,34.347193529131054
397,2014,S12000028,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,378.99399974619297
398,2014,S12000028,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,235.5492124557928
399,2014,S12000028,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1169.0379695306071
400,2014,S12000028,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,1098.5427805360696
401,2014,S12000029,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,5.127632657204806
402,2014,S12000029,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,2.5512256117633574
403,2014,S12000029,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,105.33846656864908
404,2014,S12000029,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,48.95193559242983
405,2014,S12000029,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,359.4166561296252
406,2014,S12000029,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,141.5933821560129
407,2014,S12000029,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1272.8726218560732
408,2014,S12000029,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,908.3995169399046
409,2014,S12000030,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,14.68553529770798
410,2014,S12000030,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
411,2014,S12000030,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,150.52259943854466
412,2014,S12000030,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,8.360970987430674
413,2014,S12000030,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,211.02343022678903
414,2014,S12000030,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,124.57670725081758
415,2014,S12000030,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1405.9237956468935
416,2014,S12000030,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,799.8322087774773
417,2014,S12000033,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,6.486182549907856
418,2014,S12000033,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
419,2014,S12000033,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,92.5661427153145
420,2014,S12000033,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,19.371127945626032
421,2014,S12000033,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,512.4836225528595
422,2014,S12000033,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,96.81062013943404
423,2014,S12000033,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1243.05651138546
424,2014,S12000033,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,893.9935425773638
425,2014,S12000034,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,5.385526781455323
426,2014,S12000034,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
427,2014,S12000034,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,94.96190210757396
428,2014,S12000034,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,18.852125213230604
429,2014,S12000034,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,336.3300887571196
430,2014,S12000034,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,106.65893975770622
431,2014,S12000034,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1538.451161557077
432,2014,S12000034,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,864.9557302500485
433,2014,S12000035,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,11.467496388176327
434,2014,S12000035,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
435,2014,S12000035,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,22.35252256524896
436,2014,S12000035,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,29.707142616236087
437,2014,S12000035,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,306.41865112952553
438,2014,S12000035,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,167.31460984901955
439,2014,S12000035,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1288.197518396718
440,2014,S12000035,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,688.9816159692703
441,2014,S12000036,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,8.109577630536904
442,2014,S12000036,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,1.5576588695406008
443,2014,S12000036,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,102.0922161982067
444,2014,S12000036,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,20.848696576021595
445,2014,S12000036,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,347.8949876648971
446,2014,S12000036,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,71.98296102487232
447,2014,S12000036,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1309.1758778449737
448,2014,S12000036,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,816.4527453714461
449,2014,S12000038,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,4.740524031070748
450,2014,S12000038,"",0-44 years,"",Females,"",Coronary Heart Disease,,c,,c,4.564642872131846
451,2014,S12000038,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,107.28085796400224
452,2014,S12000038,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,39.12164462660918
453,2014,S12000038,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,445.9936584958215
454,2014,S12000038,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,156.97984649541652
455,2014,S12000038,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1414.693290636298
456,2014,S12000038,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,821.1402470744491
457,2014,S12000039,"",0-44 years,"",Males,"",Coronary Heart Disease,0,"",0,"",0
458,2014,S12000039,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
459,2014,S12000039,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,164.09720074704256
460,2014,S12000039,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,31.245523085301183
461,2014,S12000039,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,494.22155714153274
462,2014,S12000039,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,190.97126446910409
463,2014,S12000039,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,2158.0099727368133
464,2014,S12000039,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,741.8093406450026
465,2014,S12000040,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,6.096772891496934
466,2014,S12000040,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
467,2014,S12000040,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,68.02287175015171
468,2014,S12000040,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,33.756301812566065
469,2014,S12000040,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,451.94471338506753
470,2014,S12000040,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,116.55059794296798
471,2014,S12000040,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1767.267376476041
472,2014,S12000040,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,849.1771661082656
473,2014,S12000041,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,4.3282013231929755
474,2014,S12000041,"",0-44 years,"",Females,"",Coronary Heart Disease,0,"",0,"",0
475,2014,S12000041,"",45-64 years,"",Males,"",Coronary Heart Disease,,c,,c,132.12122594187528
476,2014,S12000041,"",45-64 years,"",Females,"",Coronary Heart Disease,,c,,c,17.339614774295853
477,2014,S12000041,"",65-74 years,"",Males,"",Coronary Heart Disease,,c,,c,303.8483169456665
478,2014,S12000041,"",65-74 years,"",Females,"",Coronary Heart Disease,,c,,c,67.30291674191801
479,2014,S12000041,"",75plus years,"",Males,"",Coronary Heart Disease,,c,,c,1254.0441603407771
480,2014,S12000041,"",75plus years,"",Females,"",Coronary Heart Disease,,c,,c,814.4071779918279
481,2014,S12000042,"",0-44 years,"",Males,"",Coronary Heart Disease,,c,,c,6.360629520590266
